                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                0.57426,                0.50518,                 1.0157,                0.76985,                 0.7971,                0.86761,                0.73078,                0.60922,                0.59446,                 1.0068,               0.008416,               0.008416,               0.008416
                    114,                0.58892,                0.51432,                 1.0247,                0.78245,                0.77415,                0.86642,                0.72966,                0.60968,                0.60599,                 1.0096,              0.0084019,              0.0084019,              0.0084019
                    115,                0.58856,                0.52588,                 1.0333,                0.79212,                 0.8279,                0.88261,                 0.7385,                0.61629,                0.58552,                 1.0109,              0.0083877,              0.0083877,              0.0083877
                    116,                0.56884,                0.50054,                 1.0128,                0.80847,                  0.782,                0.87265,                0.73473,                0.61192,                0.58675,                 1.0084,              0.0083736,              0.0083736,              0.0083736
                    117,                0.58562,                0.50599,                 1.0211,                0.82081,                0.79106,                0.88293,                0.73626,                0.61225,                0.57688,                 1.0008,              0.0083594,              0.0083594,              0.0083594
                    118,                0.57406,                0.51778,                 1.0218,                0.82142,                 0.7965,                0.87848,                0.73437,                0.61413,                0.59813,                 1.0115,              0.0083453,              0.0083453,              0.0083453
                    119,                0.57947,                0.51852,                 1.0196,                0.82001,                0.80332,                0.87699,                0.73707,                0.60648,                0.59429,                 1.0001,              0.0083311,              0.0083311,              0.0083311
                    120,                 0.5768,                0.51933,                 1.0198,                0.79642,                 0.8122,                0.87433,                0.73176,                0.61589,                0.58033,                 1.0093,               0.008317,               0.008317,               0.008317
                    121,                0.58084,                0.49774,                 1.0222,                0.80862,                0.80133,                0.88027,                0.74469,                 0.6081,                0.58525,                 1.0009,              0.0083029,              0.0083029,              0.0083029
                    122,                 0.5823,                0.52613,                 1.0202,                0.80533,                 0.7814,                0.87456,                0.73259,                 0.6062,                0.58755,                 1.0051,              0.0082887,              0.0082887,              0.0082887
                    123,                0.55947,                0.50925,                 1.0102,                0.81467,                0.83882,                0.88541,                0.74267,                0.60516,                0.55593,                0.99832,              0.0082746,              0.0082746,              0.0082746
                    124,                0.57311,                0.50703,                 1.0114,                 0.7719,                0.84058,                 0.8787,                0.74207,                0.61415,                0.58323,                 1.0044,              0.0082604,              0.0082604,              0.0082604
                    125,                0.57872,                0.49313,                 1.0094,                0.79928,                0.82958,                0.88919,                0.74829,                0.60146,                0.56223,                0.99923,              0.0082463,              0.0082463,              0.0082463
                    126,                0.56706,                0.49389,                 1.0141,                0.77237,                0.81551,                 0.8704,                0.73551,                0.60963,                0.59582,                 1.0071,              0.0082321,              0.0082321,              0.0082321
                    127,                0.56176,                0.50551,                 1.0053,                0.79822,                0.82173,                0.88319,                0.74163,                 0.6091,                0.58506,                 1.0003,               0.008218,               0.008218,               0.008218
                    128,                0.57985,                0.51916,                 1.0139,                0.79441,                0.81582,                0.87617,                0.74173,                0.60491,                0.58639,                 1.0029,              0.0082039,              0.0082039,              0.0082039
                    129,                0.56935,                0.49694,                 1.0118,                0.78193,                0.80072,                 0.8731,                0.73729,                 0.6061,                0.59744,                 1.0019,              0.0081897,              0.0081897,              0.0081897
                    130,                 0.5697,                0.49022,                 1.0204,                0.79345,                0.82428,                0.88748,                0.74983,                 0.6019,                0.56298,                0.99427,              0.0081756,              0.0081756,              0.0081756
                    131,                0.56956,                0.48558,                 1.0095,                0.77031,                0.84239,                0.88192,                0.74051,                0.60753,                0.56697,                 0.9996,              0.0081614,              0.0081614,              0.0081614
                    132,                0.57929,                0.50056,                 1.0217,                0.80159,                0.80264,                0.88148,                0.74026,                0.60369,                0.58101,                 0.9937,              0.0081473,              0.0081473,              0.0081473
                    133,                0.58107,                0.49444,                 1.0151,                 0.7379,                0.82246,                0.86812,                0.73717,                0.60054,                0.57615,                0.98925,              0.0081331,              0.0081331,              0.0081331
                    134,                 0.5647,                 0.4905,                 1.0115,                0.79634,                 0.8146,                0.88056,                0.74308,                0.60701,                0.56468,                 1.0002,               0.008119,               0.008119,               0.008119
                    135,                0.55679,                0.48903,                   1.01,                0.79872,                0.81714,                0.88127,                0.74412,                0.60642,                0.57823,                0.99899,              0.0081049,              0.0081049,              0.0081049
                    136,                0.56574,                0.48645,                 1.0141,                0.76363,                0.81039,                0.87411,                0.73381,                0.60584,                0.58194,                0.99797,              0.0080907,              0.0080907,              0.0080907
                    137,                0.56231,                0.49372,                  1.011,                  0.782,                0.82367,                0.88026,                0.74321,                0.60515,                0.57851,                 1.0013,              0.0080766,              0.0080766,              0.0080766
                    138,                0.56807,                0.48688,                 1.0144,                0.78076,                0.81074,                0.87424,                0.74275,                0.59793,                0.58255,                0.99354,              0.0080624,              0.0080624,              0.0080624
                    139,                0.57338,                0.50858,                 1.0102,                0.75335,                0.80414,                0.86012,                0.72611,                0.60737,                0.59432,                 1.0026,              0.0080483,              0.0080483,              0.0080483
                    140,                0.57194,                0.49781,                 1.0114,                0.76783,                0.77689,                0.86153,                 0.7307,                0.60295,                0.59037,                0.99578,              0.0080341,              0.0080341,              0.0080341
                    141,                0.56227,                0.48671,                 1.0116,                0.79297,                0.78177,                0.87588,                0.74019,                0.60028,                0.58428,                 0.9969,                0.00802,                0.00802,                0.00802
                    142,                0.56143,                0.49261,                 1.0046,                 0.7091,                0.83316,                0.86097,                 0.7241,                0.60359,                0.58354,                0.99653,              0.0080059,              0.0080059,              0.0080059
                    143,                0.56078,                0.47989,                 1.0008,                0.76598,                0.78321,                0.85861,                0.73028,                0.59703,                0.60187,                0.99418,              0.0079917,              0.0079917,              0.0079917
                    144,                0.56441,                0.47748,                 1.0094,                0.73615,                0.82725,                0.86674,                0.73738,                0.60617,                0.58748,                0.99881,              0.0079776,              0.0079776,              0.0079776
                    145,                0.56727,                0.48683,                  1.003,                0.78333,                0.82525,                0.88117,                0.74612,                0.60692,                0.56875,                 1.0003,              0.0079634,              0.0079634,              0.0079634
                    146,                0.55302,                0.48528,                 1.0109,                0.78181,                0.80708,                0.87682,                0.74154,                0.60493,                0.57824,                0.99823,              0.0079493,              0.0079493,              0.0079493
                    147,                0.56507,                0.49462,                 1.0045,                0.78232,                0.80193,                 0.8717,                0.73764,                0.61272,                0.57746,                0.99794,              0.0079351,              0.0079351,              0.0079351
                    148,                0.55843,                 0.4792,                 1.0045,                0.78281,                0.79106,                0.86654,                0.73529,                0.60058,                0.59478,                0.99379,               0.007921,               0.007921,               0.007921
                    149,                0.57264,                0.47456,                 1.0166,                0.76968,                0.83345,                0.87076,                0.74261,                0.59413,                0.57558,                0.99137,              0.0079069,              0.0079069,              0.0079069
                    150,                0.56283,                0.47695,                 1.0075,                0.78661,                0.83454,                0.88304,                0.74785,                0.59731,                 0.5739,                 0.9923,              0.0078927,              0.0078927,              0.0078927
                    151,                0.56279,                0.47558,                 1.0118,                0.77724,                0.86473,                 0.8924,                0.75603,                0.59657,                0.55504,                0.99054,              0.0078786,              0.0078786,              0.0078786
                    152,                0.56751,                0.48327,                 1.0135,                0.82882,                0.79348,                0.88742,                0.75405,                0.59562,                0.56589,                0.98992,              0.0078644,              0.0078644,              0.0078644
                    153,                0.55995,                0.47452,                 1.0062,                0.81371,                0.78073,                 0.8751,                0.74346,                0.60344,                0.57634,                0.99861,              0.0078503,              0.0078503,              0.0078503
                    154,                0.56689,                0.46416,                  1.011,                0.81181,                0.79348,                0.86935,                0.74064,                0.59745,                0.59311,                0.99297,              0.0078361,              0.0078361,              0.0078361
                    155,                0.55477,                0.48713,                0.99439,                0.80501,                0.79032,                0.87049,                0.73778,                0.60138,                0.59074,                0.99647,               0.007822,               0.007822,               0.007822
