                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.54678,                0.50493,                0.95364,                0.80063,                0.79785,                0.87975,                0.74525,                0.58386,                0.59649,                0.93136,              0.0090807,              0.0090807,              0.0090807
                     67,                 0.5393,                0.48726,                0.94673,                  0.798,                0.77657,                 0.8723,                0.74059,                0.58745,                0.60226,                0.93349,              0.0090666,              0.0090666,              0.0090666
                     68,                0.54249,                0.50251,                0.94962,                 0.7997,                0.81522,                0.87103,                0.73766,                0.57447,                0.61777,                0.92839,              0.0090524,              0.0090524,              0.0090524
                     69,                0.55428,                0.51234,                0.95559,                0.83061,                0.76932,                0.87311,                0.74277,                0.58141,                0.58816,                0.92985,              0.0090383,              0.0090383,              0.0090383
                     70,                0.53907,                0.49948,                0.94361,                0.76833,                0.78307,                0.86157,                0.73669,                0.57738,                 0.6274,                0.92545,              0.0090241,              0.0090241,              0.0090241
                     71,                0.54564,                0.49577,                0.94957,                0.80353,                0.81503,                0.88168,                0.74552,                0.58047,                0.57803,                0.93361,                0.00901,                0.00901,                0.00901
                     72,                0.54323,                 0.4905,                 0.9455,                0.80751,                0.77517,                0.86995,                0.74263,                0.58025,                0.57558,                0.92897,              0.0089959,              0.0089959,              0.0089959
                     73,                0.53627,                0.48639,                 0.9502,                0.76294,                0.81159,                0.88148,                0.75141,                0.57794,                0.57803,                0.93002,              0.0089817,              0.0089817,              0.0089817
                     74,                0.54161,                0.50104,                0.94992,                0.77696,                0.78804,                0.82363,                0.70121,                0.58501,                0.70871,                0.93989,              0.0089676,              0.0089676,              0.0089676
                     75,                0.53884,                0.49619,                0.94635,                0.77901,                0.82126,                0.87137,                0.73538,                0.58877,                0.60456,                0.93782,              0.0089534,              0.0089534,              0.0089534
                     76,                0.54489,                0.48668,                0.95565,                0.81213,                0.77792,                0.87417,                0.74706,                0.57832,                 0.6261,                0.93295,              0.0089393,              0.0089393,              0.0089393
                     77,                0.53436,                 0.4758,                0.94081,                0.82132,                0.78684,                0.85762,                0.72512,                0.58637,                0.63447,                0.94222,              0.0089251,              0.0089251,              0.0089251
                     78,                 0.5345,                0.47792,                0.94127,                0.82306,                0.77808,                0.88523,                0.75149,                0.57588,                0.57012,                 0.9315,               0.008911,               0.008911,               0.008911
                     79,                0.54101,                0.48188,                0.94692,                0.83205,                0.77778,                0.86568,                0.74354,                0.56649,                0.58628,                0.92558,              0.0088969,              0.0088969,              0.0088969
                     80,                  0.518,                0.47303,                0.93995,                0.79391,                0.76751,                0.86002,                0.73376,                0.57414,                0.60438,                0.93025,              0.0088827,              0.0088827,              0.0088827
                     81,                0.53119,                 0.4796,                0.95033,                0.82569,                0.77415,                0.87621,                0.74927,                0.57104,                0.57534,                0.93532,              0.0088686,              0.0088686,              0.0088686
                     82,                0.52647,                0.47323,                 0.9422,                0.80358,                0.78744,                0.87845,                0.75454,                0.57145,                0.57565,                0.92859,              0.0088544,              0.0088544,              0.0088544
                     83,                0.51323,                0.46471,                0.94191,                0.79421,                  0.825,                0.88125,                0.75444,                0.56977,                0.56972,                0.93327,              0.0088403,              0.0088403,              0.0088403
                     84,                0.53046,                0.45963,                0.94514,                0.79762,                0.81944,                0.88364,                0.74871,                0.57736,                0.59269,                0.93231,              0.0088261,              0.0088261,              0.0088261
                     85,                0.53133,                0.47117,                0.94332,                0.82045,                0.81159,                0.89062,                0.75702,                0.58129,                0.57412,                0.93534,               0.008812,               0.008812,               0.008812
                     86,                 0.5209,                0.46688,                0.94599,                0.82894,                0.79009,                0.89026,                0.76044,                0.57304,                0.55918,                0.93229,              0.0087979,              0.0087979,              0.0087979
                     87,                0.51767,                0.46481,                0.94559,                0.77589,                0.84254,                0.88403,                0.75442,                0.57128,                0.58384,                0.93306,              0.0087837,              0.0087837,              0.0087837
                     88,                0.53331,                0.45399,                0.95708,                0.78445,                0.83575,                0.89476,                0.76615,                0.56954,                0.56201,                0.92951,              0.0087696,              0.0087696,              0.0087696
                     89,                 0.5166,                 0.4621,                0.93789,                0.83161,                 0.7651,                0.87492,                0.75051,                0.57405,                0.61163,                0.93266,              0.0087554,              0.0087554,              0.0087554
                     90,                0.52184,                0.47875,                0.94162,                0.77687,                0.82729,                0.87466,                0.74959,                 0.5689,                0.60726,                0.92719,              0.0087413,              0.0087413,              0.0087413
                     91,                  0.521,                0.45292,                 0.9379,                0.78782,                0.82288,                0.88454,                0.75888,                 0.5732,                0.58429,                0.92805,              0.0087271,              0.0087271,              0.0087271
                     92,                0.51561,                0.46041,                0.94025,                0.82082,                0.80778,                 0.8909,                0.76105,                0.56819,                0.54343,                0.93319,               0.008713,               0.008713,               0.008713
                     93,                0.52069,                0.46239,                0.94278,                0.80322,                0.80556,                 0.8841,                 0.7538,                0.57775,                0.55951,                0.93352,              0.0086989,              0.0086989,              0.0086989
                     94,                0.51252,                0.44925,                0.93719,                0.83022,                0.80435,                0.88683,                0.76716,                0.56036,                 0.5506,                0.92334,              0.0086847,              0.0086847,              0.0086847
                     95,                0.52426,                 0.4518,                0.93752,                0.80289,                0.81169,                0.87936,                0.74533,                0.57512,                0.58092,                0.93443,              0.0086706,              0.0086706,              0.0086706
