                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                0.53326,                0.45729,                0.92234,                0.81532,                0.83031,                0.88939,                0.75948,                0.58003,                0.57275,                 0.8968,              0.0089534,              0.0089534,              0.0089534
                     76,                0.54391,                0.46756,                0.92503,                0.85028,                 0.7808,                0.87947,                0.75462,                0.57444,                0.56703,                0.89249,              0.0089393,              0.0089393,              0.0089393
                     77,                0.53067,                0.45461,                0.91156,                0.78188,                0.84203,                 0.8823,                0.75425,                0.57792,                0.57867,                0.89767,              0.0089251,              0.0089251,              0.0089251
                     78,                0.53348,                0.46056,                0.91575,                0.77858,                0.84509,                0.87791,                0.75243,                0.57782,                0.57061,                0.89951,               0.008911,               0.008911,               0.008911
                     79,                 0.5442,                0.45628,                0.92142,                0.80519,                0.80857,                0.87156,                0.75299,                0.56878,                0.56698,                0.89556,              0.0088969,              0.0088969,              0.0088969
                     80,                  0.525,                0.44487,                0.91303,                 0.8269,                 0.8128,                0.88534,                 0.7617,                 0.5793,                0.55718,                0.89582,              0.0088827,              0.0088827,              0.0088827
                     81,                0.53234,                0.45233,                 0.9247,                0.83754,                0.79771,                0.89596,                0.76837,                0.56789,                0.56074,                0.90225,              0.0088686,              0.0088686,              0.0088686
                     82,                0.53011,                0.45604,                0.91864,                0.79746,                0.84402,                0.87913,                0.75162,                 0.5854,                0.57575,                0.90715,              0.0088544,              0.0088544,              0.0088544
                     83,                0.51501,                0.44643,                0.91587,                0.80674,                0.84697,                0.89003,                0.76795,                0.57214,                0.53767,                0.90211,              0.0088403,              0.0088403,              0.0088403
                     84,                0.52949,                0.43852,                 0.9199,                0.79627,                0.86413,                0.89418,                0.77282,                0.57241,                0.53439,                0.89414,              0.0088261,              0.0088261,              0.0088261
                     85,                0.52932,                0.44711,                0.91622,                0.80551,                0.83092,                0.88884,                0.76063,                0.57169,                0.56656,                0.89494,               0.008812,               0.008812,               0.008812
                     86,                0.52062,                0.44579,                0.91706,                0.81477,                0.84541,                0.89138,                0.75579,                0.57522,                0.54317,                0.90186,              0.0087979,              0.0087979,              0.0087979
                     87,                0.52028,                0.43659,                0.92171,                0.80752,                0.83347,                0.88155,                0.75712,                 0.5775,                0.56236,                0.90199,              0.0087837,              0.0087837,              0.0087837
