                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                0.56965,                0.49807,                0.94505,                0.80678,                0.83709,                0.88741,                0.75116,                0.59926,                0.56038,                0.92385,              0.0092646,              0.0092646,              0.0092646
                     54,                 0.5634,                0.50871,                0.94435,                0.80337,                0.79198,                0.85082,                 0.7219,                0.58954,                0.61056,                 0.9183,              0.0092504,              0.0092504,              0.0092504
                     55,                0.55711,                0.49686,                0.93678,                0.83138,                0.81643,                0.88819,                0.75237,                0.59032,                 0.5735,                0.92006,              0.0092363,              0.0092363,              0.0092363
                     56,                0.55465,                0.49955,                0.94129,                0.80237,                0.78019,                0.86553,                0.73072,                0.60339,                0.61217,                0.91985,              0.0092221,              0.0092221,              0.0092221
                     57,                0.55525,                0.49095,                0.93642,                  0.779,                 0.7814,                0.85635,                0.73235,                 0.6095,                0.63327,                0.92354,               0.009208,               0.009208,               0.009208
                     58,                0.54889,                0.49123,                0.93961,                0.80503,                0.82781,                0.87916,                0.74534,                0.61619,                0.58172,                0.93536,              0.0091939,              0.0091939,              0.0091939
                     59,                0.55428,                0.49384,                0.94324,                0.79102,                0.79087,                0.83898,                0.71005,                0.61363,                0.65336,                 0.9349,              0.0091797,              0.0091797,              0.0091797
                     60,                0.54879,                0.48654,                0.93598,                0.79493,                0.82548,                0.87848,                0.74134,                0.60495,                0.58121,                0.93843,              0.0091656,              0.0091656,              0.0091656
                     61,                0.56193,                0.49164,                0.93802,                0.80534,                0.81944,                0.85919,                0.73211,                0.59818,                0.61774,                0.91502,              0.0091514,              0.0091514,              0.0091514
                     62,                 0.5538,                0.48783,                 0.9369,                0.79888,                0.80435,                0.85702,                0.72937,                0.60192,                0.61051,                0.92757,              0.0091373,              0.0091373,              0.0091373
                     63,                0.54245,                0.47226,                0.93283,                0.80802,                0.82858,                0.85781,                0.73125,                0.59015,                0.62098,                0.91511,              0.0091231,              0.0091231,              0.0091231
                     64,                0.56596,                0.49268,                0.94751,                0.80909,                0.80676,                0.85894,                0.73277,                0.59449,                 0.6115,                0.92777,               0.009109,               0.009109,               0.009109
                     65,                0.55422,                0.48315,                0.93683,                0.83203,                0.81361,                0.88144,                0.75054,                0.59597,                0.57779,                0.91813,              0.0090949,              0.0090949,              0.0090949
                     66,                0.55391,                0.47487,                0.93758,                 0.7851,                0.83169,                0.87844,                0.74589,                0.59171,                0.57707,                0.92004,              0.0090807,              0.0090807,              0.0090807
                     67,                0.54353,                0.46129,                0.93095,                0.79356,                0.82911,                0.87001,                0.74069,                0.60721,                0.56963,                0.92356,              0.0090666,              0.0090666,              0.0090666
                     68,                 0.5463,                0.48744,                0.93488,                 0.8081,                0.82246,                 0.8735,                 0.7478,                0.58636,                0.59895,                0.90737,              0.0090524,              0.0090524,              0.0090524
                     69,                0.55893,                0.48671,                0.94061,                0.78499,                0.82012,                0.86559,                0.73892,                0.58495,                0.60326,                0.91281,              0.0090383,              0.0090383,              0.0090383
                     70,                0.54052,                0.46375,                0.93116,                0.81614,                0.81643,                0.86606,                0.74059,                0.58697,                0.63148,                0.91554,              0.0090241,              0.0090241,              0.0090241
                     71,                0.55099,                 0.4796,                0.93727,                0.77233,                0.84964,                0.87679,                0.74864,                0.59035,                 0.5843,                0.91211,                0.00901,                0.00901,                0.00901
                     72,                0.54764,                0.46632,                0.93286,                0.81562,                0.81739,                0.86904,                0.74472,                0.58318,                0.58856,                0.91424,              0.0089959,              0.0089959,              0.0089959
                     73,                0.54292,                  0.461,                0.93368,                0.82948,                0.80254,                0.87888,                0.75114,                0.59546,                0.58037,                0.91041,              0.0089817,              0.0089817,              0.0089817
                     74,                 0.5542,                0.47939,                0.93462,                0.76538,                0.78744,                0.84682,                0.72668,                 0.5959,                0.64087,                0.91932,              0.0089676,              0.0089676,              0.0089676
                     75,                0.54141,                0.45954,                0.93053,                0.81664,                0.83092,                0.89313,                0.76555,                0.58433,                0.56563,                0.90732,              0.0089534,              0.0089534,              0.0089534
                     76,                0.54443,                0.45959,                0.93292,                0.79854,                0.83575,                0.87665,                0.75261,                0.58019,                0.59286,                0.90902,              0.0089393,              0.0089393,              0.0089393
                     77,                0.53361,                0.45277,                 0.9229,                0.81663,                0.79601,                 0.8642,                0.73673,                 0.5858,                0.58743,                0.92041,              0.0089251,              0.0089251,              0.0089251
                     78,                0.53687,                0.46032,                0.92608,                0.81909,                0.79106,                0.86644,                0.73317,                0.58924,                0.58838,                0.91638,               0.008911,               0.008911,               0.008911
                     79,                0.54733,                0.45689,                0.92965,                0.79413,                0.80676,                 0.8424,                0.72338,                0.58014,                0.60176,                0.90599,              0.0088969,              0.0088969,              0.0088969
                     80,                0.52621,                 0.4459,                0.92276,                0.80406,                0.84239,                0.87711,                0.75044,                0.57798,                0.56647,                 0.9086,              0.0088827,              0.0088827,              0.0088827
                     81,                0.53625,                0.45947,                0.93718,                0.84837,                0.79735,                 0.8783,                0.75544,                0.57813,                0.57105,                0.92297,              0.0088686,              0.0088686,              0.0088686
                     82,                0.53395,                0.45411,                0.92673,                0.81221,                0.83092,                0.87543,                0.74936,                0.59062,                0.54731,                0.91953,              0.0088544,              0.0088544,              0.0088544
                     83,                0.51827,                0.44744,                0.92427,                0.81893,                0.82367,                0.87131,                0.74649,                0.58816,                0.56854,                0.91869,              0.0088403,              0.0088403,              0.0088403
                     84,                0.53262,                0.44257,                0.92837,                0.80369,                0.84551,                0.87752,                0.75238,                0.58292,                0.56879,                0.91614,              0.0088261,              0.0088261,              0.0088261
                     85,                0.53148,                0.45452,                0.92583,                0.81269,                0.80695,                0.87783,                 0.7542,                0.58589,                0.58236,                0.91986,               0.008812,               0.008812,               0.008812
                     86,                0.52595,                 0.4485,                0.93132,                0.82195,                0.82797,                0.87614,                0.74899,                0.59914,                0.59186,                0.93641,              0.0087979,              0.0087979,              0.0087979
                     87,                0.52338,                0.43114,                 0.9277,                0.82315,                0.82353,                0.87876,                0.75251,                0.58659,                0.58091,                 0.9159,              0.0087837,              0.0087837,              0.0087837
                     88,                0.53289,                0.42949,                0.93452,                0.81264,                0.81582,                0.86233,                0.74529,                0.58726,                0.57686,                 0.9147,              0.0087696,              0.0087696,              0.0087696
                     89,                0.52044,                0.43877,                 0.9217,                0.79978,                0.82975,                0.86523,                 0.7398,                0.58921,                0.59722,                 0.9138,              0.0087554,              0.0087554,              0.0087554
                     90,                0.53137,                0.45149,                 0.9251,                0.79104,                0.85266,                0.87881,                0.75772,                0.59089,                0.57019,                0.91634,              0.0087413,              0.0087413,              0.0087413
                     91,                0.52853,                0.44231,                0.92408,                0.81668,                0.83394,                0.87764,                0.75466,                0.58825,                0.55884,                0.92314,              0.0087271,              0.0087271,              0.0087271
                     92,                0.52143,                0.43401,                0.92674,                0.83235,                0.82065,                0.87331,                0.74675,                0.58662,                0.56122,                0.92062,               0.008713,               0.008713,               0.008713
                     93,                0.52578,                0.44371,                0.92333,                0.79009,                0.82971,                0.86801,                0.74473,                 0.5948,                0.57598,                0.91298,              0.0086989,              0.0086989,              0.0086989
                     94,                0.51569,                0.42877,                0.91817,                0.83485,                0.81506,                0.89213,                0.76747,                 0.5721,                0.53223,                0.90724,              0.0086847,              0.0086847,              0.0086847
                     95,                0.52518,                 0.4352,                0.92021,                0.81477,                0.79685,                0.86731,                0.74281,                0.59688,                0.57898,                 0.9233,              0.0086706,              0.0086706,              0.0086706
                     96,                 0.5279,                0.43767,                0.92273,                0.83589,                0.81944,                0.87252,                0.75602,                 0.5865,                0.57524,                0.91879,              0.0086564,              0.0086564,              0.0086564
                     97,                0.52695,                0.43055,                0.93432,                0.82853,                0.79952,                0.87078,                0.74778,                0.57858,                0.56893,                0.91295,              0.0086423,              0.0086423,              0.0086423
                     98,                0.52322,                0.42726,                0.92659,                0.83527,                0.82126,                0.87936,                0.75883,                 0.5865,                0.55902,                 0.9215,              0.0086281,              0.0086281,              0.0086281
                     99,                0.52343,                0.42383,                0.92867,                0.80661,                0.84626,                0.88794,                0.76787,                0.57423,                0.54754,                0.91338,               0.008614,               0.008614,               0.008614
                    100,                0.52069,                0.42382,                0.92185,                0.83067,                0.82307,                0.88066,                0.75717,                0.57048,                0.56181,                0.91165,              0.0085999,              0.0085999,              0.0085999
                    101,                0.51608,                0.42144,                0.91547,                0.82251,                0.81884,                0.86305,                0.74629,                0.57947,                0.60002,                0.91228,              0.0085857,              0.0085857,              0.0085857
                    102,                0.51611,                0.41609,                0.91797,                0.81896,                0.83031,                0.87236,                 0.7537,                0.58659,                0.57104,                0.92228,              0.0085716,              0.0085716,              0.0085716
                    103,                 0.5159,                0.41889,                0.92127,                0.81062,                0.82711,                 0.8687,                0.75189,                0.57974,                0.57907,                0.91359,              0.0085574,              0.0085574,              0.0085574
                    104,                0.51629,                0.42643,                0.91418,                0.81793,                 0.8279,                0.88933,                0.76798,                0.57858,                0.53901,                0.90788,              0.0085433,              0.0085433,              0.0085433
                    105,                 0.5164,                0.41317,                0.91786,                0.82621,                0.83575,                0.88022,                0.76096,                0.57135,                0.54298,                 0.9024,              0.0085291,              0.0085291,              0.0085291
                    106,                0.52019,                0.42346,                0.91979,                0.79779,                0.81944,                0.86296,                0.75003,                0.58056,                0.59965,                0.90781,               0.008515,               0.008515,               0.008515
                    107,                0.50419,                0.41016,                0.91259,                0.83274,                0.82609,                0.88229,                 0.7625,                0.57561,                0.52824,                0.90391,              0.0085009,              0.0085009,              0.0085009
                    108,                0.50681,                 0.4096,                0.90518,                0.81324,                0.81582,                0.87569,                0.76236,                0.57529,                0.55788,                  0.905,              0.0084867,              0.0084867,              0.0084867
                    109,                0.51041,                0.40759,                0.90754,                0.82537,                0.80857,                0.87456,                0.75723,                0.56783,                0.55725,                0.89947,              0.0084726,              0.0084726,              0.0084726
