                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     79,                0.59066,                0.54314,                0.96548,                0.73906,                0.79529,                 0.8448,                0.70482,                0.60016,                0.63469,                0.93685,              0.0088969,              0.0088969,              0.0088969
                     80,                0.57339,                0.52982,                0.95915,                0.77581,                0.80616,                0.86069,                0.71921,                0.61144,                 0.6207,                0.93867,              0.0088827,              0.0088827,              0.0088827
                     81,                0.58531,                0.53808,                0.97215,                0.78985,                0.80676,                0.85973,                0.71594,                0.60722,                0.62257,                0.94278,              0.0088686,              0.0088686,              0.0088686
                     82,                0.57818,                0.54199,                0.95935,                0.82402,                0.75215,                0.86979,                0.72965,                0.61455,                0.62896,                0.94444,              0.0088544,              0.0088544,              0.0088544
                     83,                0.55981,                0.52741,                0.95875,                0.79224,                0.77657,                0.85856,                0.71764,                0.61776,                0.63229,                0.94964,              0.0088403,              0.0088403,              0.0088403
                     84,                0.57398,                0.52475,                0.96087,                0.77212,                0.83454,                0.87192,                0.72796,                0.61002,                0.60777,                0.94124,              0.0088261,              0.0088261,              0.0088261
                     85,                0.57812,                 0.5368,                0.95918,                0.80315,                0.77415,                0.86028,                0.71769,                0.61023,                0.62691,                 0.9379,               0.008812,               0.008812,               0.008812
                     86,                0.56376,                0.53073,                0.95729,                0.78847,                0.80978,                0.87441,                0.72888,                0.61178,                 0.6029,                0.94136,              0.0087979,              0.0087979,              0.0087979
                     87,                0.57013,                0.52109,                0.96102,                0.80399,                0.79952,                0.86187,                0.72024,                 0.6081,                0.62738,                0.93674,              0.0087837,              0.0087837,              0.0087837
                     88,                0.57794,                0.51309,                0.96713,                0.79552,                0.77959,                0.85243,                0.71434,                0.60492,                0.63992,                0.93118,              0.0087696,              0.0087696,              0.0087696
                     89,                0.56602,                0.52469,                0.95223,                0.80476,                0.77597,                0.86047,                0.71891,                0.60221,                0.64086,                0.93087,              0.0087554,              0.0087554,              0.0087554
                     90,                0.56958,                0.54097,                0.95641,                0.77451,                0.84213,                0.87706,                0.73887,                0.60545,                0.58627,                 0.9359,              0.0087413,              0.0087413,              0.0087413
                     91,                0.57323,                0.51306,                0.95914,                0.80617,                0.81703,                0.87663,                0.73784,                0.60487,                0.59807,                 0.9339,              0.0087271,              0.0087271,              0.0087271
                     92,                0.56658,                 0.5175,                0.95917,                 0.7756,                0.82653,                0.87255,                 0.7337,                0.61046,                0.59087,                0.93866,               0.008713,               0.008713,               0.008713
                     93,                 0.5657,                0.52107,                0.95514,                0.77426,                0.80193,                0.85368,                 0.7182,                0.61291,                0.62845,                0.94338,              0.0086989,              0.0086989,              0.0086989
                     94,                0.56298,                0.51272,                0.95547,                0.78898,                0.83089,                0.87503,                0.73403,                0.60721,                0.57323,                0.93801,              0.0086847,              0.0086847,              0.0086847
                     95,                0.56623,                0.51016,                0.95105,                0.82565,                0.78502,                0.87695,                0.73573,                0.61174,                0.60076,                0.93037,              0.0086706,              0.0086706,              0.0086706
                     96,                 0.5714,                0.51231,                0.95608,                0.78205,                0.83206,                0.87853,                0.73912,                0.59844,                0.58717,                0.93314,              0.0086564,              0.0086564,              0.0086564
                     97,                0.56785,                0.50821,                0.96319,                0.80011,                0.79763,                0.86479,                0.72612,                0.60043,                0.61846,                0.93211,              0.0086423,              0.0086423,              0.0086423
                     98,                0.56358,                 0.5138,                0.95542,                0.76763,                0.85386,                0.87529,                 0.7386,                0.59608,                0.58162,                0.93729,              0.0086281,              0.0086281,              0.0086281
                     99,                0.56638,                0.50113,                 0.9612,                0.79676,                 0.8049,                0.87656,                0.73852,                0.60295,                 0.6018,                0.94428,               0.008614,               0.008614,               0.008614
                    100,                0.56366,                0.51771,                0.95371,                0.79115,                0.81341,                 0.8749,                0.73992,                0.59421,                0.59649,                0.93479,              0.0085999,              0.0085999,              0.0085999
                    101,                 0.5529,                0.50142,                 0.9468,                0.78499,                0.78929,                0.85004,                0.71852,                0.60013,                0.63425,                0.93423,              0.0085857,              0.0085857,              0.0085857
                    102,                0.55914,                0.50816,                0.95201,                0.78202,                0.84058,                0.88606,                0.74973,                0.59332,                0.57283,                0.93476,              0.0085716,              0.0085716,              0.0085716
                    103,                0.55552,                0.50063,                0.94954,                0.80101,                0.78744,                0.87175,                0.73375,                0.59522,                0.59349,                0.93404,              0.0085574,              0.0085574,              0.0085574
                    104,                0.55863,                0.50984,                0.95019,                0.80741,                0.80252,                0.87193,                0.73888,                0.58664,                0.60075,                0.93044,              0.0085433,              0.0085433,              0.0085433
                    105,                0.55632,                0.48705,                0.95351,                0.80007,                0.78321,                0.87127,                0.74157,                0.58565,                0.59782,                0.93183,              0.0085291,              0.0085291,              0.0085291
                    106,                0.56135,                0.50346,                0.95959,                0.81678,                0.76722,                0.86464,                0.73569,                0.59291,                0.60929,                0.93538,               0.008515,               0.008515,               0.008515
                    107,                0.54327,                0.48426,                0.94124,                0.80281,                 0.7941,                0.86759,                0.72808,                0.60047,                0.60581,                0.93484,              0.0085009,              0.0085009,              0.0085009
                    108,                0.55097,                0.49257,                0.94025,                0.79079,                0.80616,                0.87831,                0.74699,                0.59055,                0.59409,                 0.9289,              0.0084867,              0.0084867,              0.0084867
                    109,                0.55032,                0.49054,                0.94084,                0.79443,                0.78409,                0.86489,                0.73482,                0.59073,                0.63344,                0.92714,              0.0084726,              0.0084726,              0.0084726
                    110,                0.54363,                0.47804,                0.93859,                0.78496,                0.80896,                0.87055,                0.74157,                 0.5899,                0.60178,                0.93309,              0.0084584,              0.0084584,              0.0084584
                    111,                0.55756,                0.49484,                0.95604,                0.80427,                0.80495,                0.87656,                0.74727,                0.58895,                0.58641,                0.92981,              0.0084443,              0.0084443,              0.0084443
